date,portfolio_id,profitability_in_day,profitability_in_month,profitability_in_year
2024-12-31,1210,0.000876506,-0.024875687,
2024-12-31,1204,0.0007566667,0.0080289217,
2024-12-31,1234,-7.1456e-06,0.0011660857,
2024-12-31,1608,-0.0025858084,-0.0604630393,-0.060096977
2024-12-31,1207,0.0,0.0,
2024-12-31,1208,-0.0023329857,-0.0123746286,
2024-12-31,1297,-0.0438943788,-0.0405774065,
2024-12-31,1233,0.000103881,0.003607215,
2024-12-31,1205,0.0007342953,0.0080389163,
2024-12-31,1607,-0.0023588905,0.0025830481,0.002981628
2024-12-31,1247,0.0002478609,-0.0363024141,
2024-12-31,1206,0.0012964089,0.0083806097,
2024-12-31,1672,-0.0003162421,-0.0083498381,-0.0083498381
2024-12-31,1157,0.0002634526,-0.0018979002,
2024-12-31,1875,,,
2024-12-31,1211,0.000567953,-0.0285860737,
2024-12-31,1295,-0.0321118079,-0.0358132787,
2024-12-31,1695,-0.0006077586,-0.02264044,-0.02264044
2024-12-31,1296,-0.0003293889,0.0033653945,
2024-12-31,1270,0.0001273545,0.0125122744,
2025-01-02,1204,0.0003661768,0.0003661768,0.0003661768
2025-01-02,1232,-3.54822e-05,-3.54822e-05,-3.54822e-05
2025-01-02,1270,-0.0024310494,-0.0024310494,-0.0024310494
2025-01-02,1234,-0.9789819663,-0.9789819663,-0.9789819663
2025-01-02,1157,0.0001667961,0.0001667961,0.0001667961
2025-01-02,1695,-0.0010801244,-0.0010801244,-0.0010801244
2025-01-02,1273,0.00859596,0.00859596,0.00859596
2025-01-02,1203,0.0032993633,0.0032993633,0.0032993633
2025-01-02,1295,-3.09989e-05,-3.09989e-05,-3.09989e-05
2025-01-02,1207,0.0,0.0,0.0
2025-01-02,1205,0.0003535145,0.0003535145,0.0003535145
2025-01-02,1206,0.0012550872,0.0012550872,0.0012550872
2025-01-02,1208,-0.0008166856,-0.0008166856,-0.0008166856
2025-01-02,1608,0.0036161485,0.0036161485,0.0036161485
2025-01-02,1693,,,
2025-01-02,1672,0.0013699693,0.0013699693,0.0013699693
2025-01-02,1233,0.0001058312,0.0001058312,0.0001058312
2025-01-02,1694,,,
2025-01-02,1297,-0.006407039,-0.006407039,-0.006407039
2025-01-02,1175,-0.0143369563,-0.0143369563,-0.0143369563
2025-01-02,1607,0.0045277828,0.0045277828,0.0045277828
2025-01-02,1517,-0.0128633535,-0.0128633535,-0.0128633535
2025-01-02,1676,,,
2025-01-02,1211,0.0053710745,0.0053710745,0.0053710745
2025-01-02,1875,,,
2025-01-02,1296,7.66641e-05,7.66641e-05,7.66641e-05
2025-01-02,1210,-0.0010325017,-0.0010325017,-0.0010325017
2025-01-02,1209,-0.0038504961,-0.0038504961,-0.0038504961
2025-01-02,1247,-0.0029339836,-0.0029339836,-0.0029339836
2025-01-03,1210,5.6951e-05,-0.0009756095,-0.0009756095
2025-01-03,1693,-0.00031817,,
2025-01-03,1247,-0.0050404585,-0.0079596535,-0.0079596535
2025-01-03,1270,0.0004317779,-0.0020003211,-0.0020003211
2025-01-03,1273,0.0005085166,0.0091088479,0.0091088479
2025-01-03,1232,-1.59796e-05,-5.14612e-05,-5.14612e-05
2025-01-03,1695,0.0005495829,-0.0005311351,-0.0005311351
2025-01-03,1204,0.001173911,0.0015405177,0.0015405177
2025-01-03,1296,0.0016370096,0.0017137992,0.0017137992
2025-01-03,1297,0.0017085278,-0.0047094577,-0.0047094577
2025-01-03,1608,0.008824487,0.0124725463,0.0124725463
2025-01-03,1209,0.0063991349,0.0025239989,0.0025239989
2025-01-03,1607,0.0107310105,0.015307381,0.015307381
2025-01-03,1208,0.0035461441,0.0027265624,0.0027265624
2025-01-03,1206,0.0015246896,0.0027816904,0.0027816904
2025-01-03,1211,0.0051634329,0.0105622406,0.0105622406
2025-01-03,1203,0.0031562885,0.0064660655,0.0064660655
2025-01-03,1676,-0.009481219,,
2025-01-03,1517,0.0037621835,-0.0091495643,-0.0091495643
2025-01-03,1157,-0.0002677363,-0.0001009847,-0.0001009847
2025-01-03,1175,0.0111000049,-0.0033960916,-0.0033960916
2025-01-03,1207,0.0,0.0,0.0
2025-01-03,1672,-0.0025446196,-0.0011781363,-0.0011781363
2025-01-03,1694,-0.0007573938,,
2025-01-03,1295,0.0016981395,0.0016670879,0.0016670879
2025-01-03,1234,-7.4591e-06,-0.9789821231,-0.9789821231
2025-01-03,1875,,,
2025-01-03,1205,0.0012183751,0.0015723203,0.0015723203
2025-01-03,1233,0.0002286236,0.000334479,0.000334479
2025-01-06,1694,-0.0007583142,,
2025-01-06,1875,,,
2025-01-06,1210,0.0051920595,0.0042113845,0.0042113845
2025-01-06,1233,0.0001210905,0.00045561,0.00045561
2025-01-06,1517,0.0052494532,-0.0039481412,-0.0039481412
2025-01-06,1296,-0.0004291839,0.0012838798,0.0012838798
2025-01-06,1232,-3.1989e-06,-5.466e-05,-5.466e-05
2025-01-06,1695,0.0061443811,0.0056099824,0.0056099824
2025-01-06,1203,0.002550827,0.0090333864,0.0090333864
2025-01-06,1206,-0.0018212994,0.0009553247,0.0009553247
2025-01-06,1273,0.0003948187,0.009507263,0.009507263
2025-01-06,1157,0.0006611288,0.0005600772,0.0005600772
2025-01-06,1234,-6.2405e-06,-0.9789822543,-0.9789822543
2025-01-06,1211,0.0055580723,0.0161790187,0.0161790187
2025-01-06,1204,-0.0002133481,0.0013268408,0.0013268408
2025-01-06,1297,0.0006491305,-0.0040633842,-0.0040633842
2025-01-06,1676,-0.0095120062,,
2025-01-06,1209,0.0031994867,0.0057315611,0.0057315611
2025-01-06,1175,0.0058134886,0.0023976538,0.0023976538
2025-01-06,1693,-0.0003143316,,
2025-01-06,1672,0.0007794584,-0.0003995961,-0.0003995961
2025-01-06,1608,-0.0011972644,0.0112603489,0.0112603489
2025-01-06,1270,0.0080273266,0.0060109482,0.0060109482
2025-01-06,1295,0.0026804723,0.0043520288,0.0043520288
2025-01-06,1207,0.0,0.0,0.0
2025-01-06,1205,-0.0002208485,0.0013511245,0.0013511245
2025-01-06,1208,-0.0012450994,0.0014780681,0.0014780681
2025-01-06,1247,0.0121806227,0.0041240156,0.0041240156
2025-01-06,1607,-0.0032731843,0.0119840928,0.0119840928
2025-01-07,1676,-0.0766620709,,
2025-01-07,1296,-0.0005837035,0.0006994269,0.0006994269
2025-01-07,1273,0.0036877826,0.0132301063,0.0132301063
2025-01-07,1175,-0.0016167868,0.0007769905,0.0007769905
2025-01-07,1233,0.0001296104,0.0005852795,0.0005852795
2025-01-07,1211,-0.0016215697,0.0145312135,0.0145312135
2025-01-07,1210,0.0021164156,0.0063367132,0.0063367132
2025-01-07,1208,-0.0011119606,0.0003644638,0.0003644638
2025-01-07,1875,,,
2025-01-07,1247,0.0087739102,0.0129341095,0.0129341095
2025-01-07,1203,-0.0011823507,0.007840355,0.007840355
2025-01-07,1270,-0.0052176476,0.0007619375,0.0007619375
2025-01-07,1205,-0.0009470168,0.0004028281,0.0004028281
2025-01-07,1695,0.0010868475,0.0067029272,0.0067029272
2025-01-07,1517,-0.0003834639,-0.0043300912,-0.0043300912
2025-01-07,1207,0.0,0.0,0.0
2025-01-07,1232,-1.51925e-05,-6.98517e-05,-6.98517e-05
2025-01-07,1234,-7.2194e-06,-0.978982406,-0.978982406
2025-01-07,1672,0.0025829099,0.0021822816,0.0021822816
2025-01-07,1209,-0.0041539644,0.0015537879,0.0015537879
2025-01-07,1204,-0.0009840554,0.0003414797,0.0003414797
2025-01-07,1206,-0.0021419811,-0.0011887027,-0.0011887027
2025-01-07,1297,-0.0006248194,-0.0046856648,-0.0046856648
2025-01-07,1607,-0.0094561647,0.0024146045,0.0024146045
2025-01-07,1608,-0.0071815726,0.0039979092,0.0039979092
2025-01-07,1693,-0.0003085422,,
2025-01-07,1295,-0.0007849697,0.0035636429,0.0035636429
2025-01-07,1157,-0.0016551539,-0.0010960036,-0.0010960036
2025-01-07,1694,-0.0007584415,,
2025-01-08,1247,-0.009180567,0.0036348,0.0036348
2025-01-08,1206,0.0033093033,0.0021166668,0.0021166668
2025-01-08,1672,0.0006554027,0.0028391146,0.0028391146
2025-01-08,1875,,,
2025-01-08,1209,0.0006821687,0.0022370166,0.0022370166
2025-01-08,1695,-0.0052977163,0.0013697006,0.0013697006
2025-01-08,1207,0.0,0.0,0.0
2025-01-08,1694,-0.0006584676,,
2025-01-08,1693,-0.0002112478,,
2025-01-08,1233,0.000121348,0.0007066985,0.0007066985
2025-01-08,1297,0.0006768214,-0.0040120147,-0.0040120147
2025-01-08,1203,0.0002505468,0.0080928663,0.0080928663
2025-01-08,1295,-0.0001155831,0.0034476479,0.0034476479
2025-01-08,1204,0.0014655542,0.0018075344,0.0018075344
2025-01-08,1205,0.0014118512,0.001815248,0.001815248
2025-01-08,1676,0.0623192207,,
2025-01-08,1273,-0.0001160911,0.0131124792,0.0131124792
2025-01-08,1270,-0.0008297969,-6.84916e-05,-6.84916e-05
2025-01-08,1608,0.0009330027,0.004934642,0.004934642
2025-01-08,1607,0.0025406766,0.0049614159,0.0049614159
2025-01-08,1211,-0.0010090157,0.0135075356,0.0135075356
2025-01-08,1232,-3.1789e-06,-7.30304e-05,-7.30304e-05
2025-01-08,1157,0.0021422066,0.001043855,0.001043855
2025-01-08,1517,0.0004460685,-0.0038859542,-0.0038859542
2025-01-08,1208,0.0025270425,0.0028924274,0.0028924274
2025-01-08,1234,2.875e-06,-0.9789823456,-0.9789823456
2025-01-08,1210,-0.0018887685,0.004435976,0.004435976
2025-01-08,1175,-0.001356342,-0.0005804053,-0.0005804053
2025-01-08,1296,0.000615293,0.0013151503,0.0013151503
2025-01-09,1234,-5.53e-06,-0.9789824618,-0.9789824618
2025-01-09,1204,0.000335547,0.0021436879,0.0021436879
2025-01-09,1157,0.0002727686,0.0013169084,0.0013169084
2025-01-09,1233,0.0001084461,0.0008152213,0.0008152213
2025-01-09,1607,-0.0091273202,-0.0042111888,-0.0042111888
2025-01-09,1211,0.0012768629,0.0148016458,0.0148016458
2025-01-09,1875,,,
2025-01-09,1175,4.28628e-05,-0.0005375673,-0.0005375673
2025-01-09,1517,-0.0029383353,-0.0068128713,-0.0068128713
2025-01-09,1693,-0.0026421285,,
2025-01-09,1210,0.0012495652,0.0056910843,0.0056910843
2025-01-09,1296,-2.51814e-05,0.0012899357,0.0012899357
2025-01-09,1209,-0.0039599536,-0.0017317954,-0.0017317954
2025-01-09,1297,-4.74695e-05,-0.0040592937,-0.0040592937
2025-01-09,1672,-0.0002073623,0.0026311635,0.0026311635
2025-01-09,1694,-0.0031088446,,
2025-01-09,1295,0.0005252956,0.0039747546,0.0039747546
2025-01-09,1695,-0.0001903548,0.001179085,0.001179085
2025-01-09,1207,0.0,0.0,0.0
2025-01-09,1206,-0.0004143402,0.0017014496,0.0017014496
2025-01-09,1608,-0.0077937581,-0.0028975755,-0.0028975755
2025-01-09,1208,-0.0057211655,-0.0028452861,-0.0028452861
2025-01-09,1676,-0.0099511638,,
2025-01-09,1203,0.0009278449,0.0090282201,0.0090282201
2025-01-09,1232,-4.088e-06,-7.71182e-05,-7.71182e-05
2025-01-09,1273,0.015125258,0.028436067,0.028436067
2025-01-09,1247,0.0021654019,0.0058080727,0.0058080727
2025-01-09,1205,0.0003545707,0.0021704624,0.0021704624
2025-01-09,1270,0.0035720175,0.0035032812,0.0035032812
2025-01-10,1204,-4.5156e-05,0.0020984351,0.0020984351
2025-01-10,1232,-5.0898e-06,-8.22077e-05,-8.22077e-05
2025-01-10,1270,-0.0012004844,0.0022985911,0.0022985911
2025-01-10,1157,0.000308525,0.0016258397,0.0016258397
2025-01-10,1233,0.0001054848,0.0009207922,0.0009207922
2025-01-10,1608,0.0015439623,-0.0013580869,-0.0013580869
2025-01-10,1693,-0.0002362596,,
2025-01-10,1296,-0.0013738561,-8.56925e-05,-8.56925e-05
2025-01-10,1517,-0.0059562364,-0.0127285287,-0.0127285287
2025-01-10,1211,-0.0041844306,0.0105552787,0.0105552787
2025-01-10,1607,0.0018402508,-0.0023786876,-0.0023786876
2025-01-10,1234,-6.3198e-06,-0.9789825946,-0.9789825946
2025-01-10,1203,-0.00205785,0.0069517913,0.0069517913
2025-01-10,1672,-0.0015170863,0.0011100855,0.0011100855
2025-01-10,1208,0.0026848092,-0.0001681159,-0.0001681159
2025-01-10,1210,-0.0049822083,0.0006805218,0.0006805218
2025-01-10,1247,-0.0046297348,0.001151448,0.001151448
2025-01-10,1694,-0.0006790116,,
2025-01-10,1205,-9.30932e-05,0.0020771671,0.0020771671
2025-01-10,1297,-0.0017445878,-0.0057967998,-0.0057967998
2025-01-10,1206,0.00204212,0.0037470443,0.0037470443
2025-01-10,1875,,,
2025-01-10,1295,-0.0012696701,0.0027000378,0.0027000378
2025-01-10,1209,0.0010884496,-0.0006452308,-0.0006452308
2025-01-10,1273,-0.0122440895,0.0158438036,0.0158438036
2025-01-10,1695,-0.0020452994,-0.000868626,-0.000868626
2025-01-10,1676,-0.0100583499,,
2025-01-10,1175,-0.0020006477,-0.0025371396,-0.0025371396
2025-01-10,1207,0.0,0.0,0.0
2025-01-13,1607,-0.0050629532,-0.0074295977,-0.0074295977
2025-01-13,1210,0.0012237623,0.0019051169,0.0019051169
2025-01-13,1295,0.0005908457,0.0032924788,0.0032924788
2025-01-13,1208,-0.0039517631,-0.0041192147,-0.0041192147
2025-01-13,1203,-0.000136854,0.0068139859,0.0068139859
2025-01-13,1157,0.0002401783,0.0018664085,0.0018664085
2025-01-13,1608,-0.0043705997,-0.005722751,-0.005722751
2025-01-13,1875,,,
2025-01-13,1232,-4.9075e-06,-8.71148e-05,-8.71148e-05
2025-01-13,1206,-0.0027790442,0.0009575868,0.0009575868
2025-01-13,1693,-0.0003227044,,
2025-01-13,1205,-0.0006464409,0.0014293834,0.0014293834
2025-01-13,1211,0.000512866,0.0110735582,0.0110735582
2025-01-13,1296,-1.61135e-05,-0.0001018047,-0.0001018047
2025-01-13,1694,-0.0007680749,,
2025-01-13,1273,0.0007725979,0.0166286424,0.0166286424
2025-01-13,1676,-0.0101443049,,
2025-01-13,1247,-0.0007025783,0.0004480606,0.0004480606
2025-01-13,1204,-0.0007010567,0.0013959072,0.0013959072
2025-01-13,1209,-0.0034677003,-0.0041106936,-0.0041106936
2025-01-13,1695,-0.0003465604,-0.0012148855,-0.0012148855
2025-01-13,1297,0.0005100991,-0.0052896575,-0.0052896575
2025-01-13,1672,-0.0015090604,-0.00040065,-0.00040065
2025-01-13,1517,0.0086748933,-0.004164054,-0.004164054
2025-01-13,1233,0.0001083465,0.0010292385,0.0010292385
2025-01-13,1234,-6.3176e-06,-0.9789827274,-0.9789827274
2025-01-13,1270,-0.0007135069,0.0015834441,0.0015834441
2025-01-13,1207,0.0,0.0,0.0
2025-01-13,1175,0.0014903328,-0.0010505879,-0.0010505879
2025-01-14,1234,-1.1234931481,-1.0025954891,-1.0025954891
2025-01-14,1607,-0.0069048515,-0.0142831489,-0.0142831489
2025-01-14,1233,-0.3478635781,-0.3471923742,-0.3471923742
2025-01-14,1209,0.0037706943,-0.0003554995,-0.0003554995
2025-01-14,1232,-0.9943916995,-0.9943921881,-0.9943921881
2025-01-14,1210,0.0007479813,0.0026545232,0.0026545232
2025-01-14,1203,0.0013333618,0.0081564333,0.0081564333
2025-01-14,1694,-0.0008404319,,
2025-01-14,1693,-0.0003941082,,
2025-01-14,1295,0.0011361575,0.0044323771,0.0044323771
2025-01-14,1676,-0.0102463319,,
2025-01-14,1273,-0.0004406744,0.0161806401,0.0161806401
2025-01-14,1247,0.002018189,0.0024671539,0.0024671539
2025-01-14,1296,-0.0009821518,-0.0010838566,-0.0010838566
2025-01-14,1206,-0.0022810115,-0.0013256089,-0.0013256089
2025-01-14,1695,0.0014273096,0.0002106901,0.0002106901
2025-01-14,1205,-0.0005787067,0.0008498494,0.0008498494
2025-01-14,1875,,,
2025-01-14,1175,0.0021565243,0.0011036707,0.0011036707
2025-01-14,1204,-0.0006229983,0.0007720392,0.0007720392
2025-01-14,1208,-0.0020608836,-0.0061716091,-0.0061716091
2025-01-14,1207,0.0,0.0,0.0
2025-01-14,1672,-0.0014348288,-0.001834904,-0.001834904
2025-01-14,1270,0.0009943796,0.0025793983,0.0025793983
2025-01-14,1297,-0.0016017811,-0.0068829658,-0.0068829658
2025-01-14,1211,0.0032841838,0.0143941096,0.0143941096
2025-01-14,1157,5.71199e-05,0.0019236351,0.0019236351
2025-01-14,1517,0.0045750298,0.0003919251,0.0003919251
2025-01-14,1608,-0.0058405347,-0.0115298618,-0.0115298618
2025-01-15,1203,0.0039212654,0.0121096822,0.0121096822
2025-01-15,1208,0.0107938684,0.0045556437,0.0045556437
2025-01-15,1175,0.0091301082,0.0102438556,0.0102438556
2025-01-15,1672,0.0007934755,-0.0010428844,-0.0010428844
2025-01-15,1296,0.0043649875,0.0032763999,0.0032763999
2025-01-15,1270,0.0036636688,0.0062525172,0.0062525172
2025-01-15,1204,0.0020897173,0.0028633699,0.0028633699
2025-01-15,1206,0.0016383723,0.0003105914,0.0003105914
2025-01-15,1517,0.0176912543,0.018090113,0.018090113
2025-01-15,1693,-0.0003124706,,
2025-01-15,1211,0.0061377933,0.0206202511,0.0206202511
2025-01-15,1273,0.0026165248,0.018839502,0.018839502
2025-01-15,1608,0.005636189,-0.0059586572,-0.0059586572
2025-01-15,1694,-0.0007806351,,
2025-01-15,1695,0.0062788735,0.0064908865,0.0064908865
2025-01-15,1209,0.0025430066,0.002186603,0.002186603
2025-01-15,1247,0.0191187428,0.0216330656,0.0216330656
2025-01-15,1207,0.0,0.0,0.0
2025-01-15,1234,46.5775686463,-1.1234870632,-1.1234870632
2025-01-15,1875,,,
2025-01-15,1297,0.004183027,-0.0027287304,-0.0027287304
2025-01-15,1205,0.0020946673,0.002946297,0.002946297
2025-01-15,1295,0.0044631971,0.0089153569,0.0089153569
2025-01-15,1676,-0.0103348696,,
2025-01-15,1232,-0.0005322979,-0.9943951731,-0.9943951731
2025-01-15,1233,0.0001775494,-0.3470764685,-0.3470764685
2025-01-15,1157,0.000393116,0.0023175074,0.0023175074
2025-01-15,1607,0.0068028735,-0.0075774418,-0.0075774418
2025-01-15,1210,0.0076916624,0.0103666034,0.0103666034
2025-01-16,1875,,,
2025-01-16,1233,0.0001771516,-0.3469608021,-0.3469608021
2025-01-16,1517,-0.0154296527,0.0023813361,0.0023813361
2025-01-16,1234,-7.319e-07,-1.1234869728,-1.1234869728
2025-01-16,1210,-0.003542364,0.006787517,0.006787517
2025-01-16,1157,0.0001632108,0.0024810965,0.0024810965
2025-01-16,1608,0.0056607642,-0.0003316235,-0.0003316235
2025-01-16,1676,-0.0104536639,,
2025-01-16,1693,-0.0003135189,,
2025-01-16,1607,0.0050455664,-0.0025701078,-0.0025701078
2025-01-16,1207,0.0,0.0,0.0
2025-01-16,1273,-0.001226604,0.0175897894,0.0175897894
2025-01-16,1247,-0.009631354,0.0117933559,0.0117933559
2025-01-16,1295,-0.0018736262,0.0070250266,0.0070250266
2025-01-16,1205,0.000882737,0.0038316348,0.0038316348
